location,Basel,Basel,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653,363.653,363.653
variable,Temperature,Precipitation Total,Relative Humidity,Wind Gust,Cloud Cover Total,Mean Sea Level Pressure
unit,°C,mm,%,km/h,%,hPa
level,2 m elevation corrected,sfc,2 m,sfc,sfc,MSL
resolution,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Wind Gust,Basel Cloud Cover Total,Basel Mean Sea Level Pressure [MSL]
20240422T1100,6.130245,0.0,65.23598,44.639996,65.0,1020.9
20240422T1200,6.3002453,0.0,63.815643,43.199997,82.0,1020.4
20240422T1300,6.8202453,0.0,62.3324,43.199997,82.0,1020.1
20240422T1400,7.1002455,0.0,61.052322,41.399998,80.0,1019.8
20240422T1500,7.130245,0.0,61.4176,40.68,65.0,1019.4
20240422T1600,7.170245,0.0,62.14839,38.519997,73.0,1019.2
20240422T1700,6.8102455,0.0,63.66224,35.64,69.0,1019.0
20240422T1800,6.0802455,0.0,68.38749,29.16,49.0,1019.0
20240422T1900,5.2002454,0.0,72.23451,18.72,65.0,1019.4
20240422T2000,4.690245,0.0,74.31786,19.44,70.0,1019.8
20240422T2100,4.0802455,0.1,76.78884,19.8,77.0,1019.7
20240422T2200,3.8202453,0.0,80.11186,19.8,81.0,1019.7
20240422T2300,3.1602454,0.0,82.55399,18.359999,27.300001,1019.7
20240423T0000,2.4902453,0.0,85.0879,16.56,22.2,1019.0
20240423T0100,2.4902453,0.0,85.336525,16.56,30.0,1018.7
20240423T0200,2.2102454,0.0,86.935425,16.919998,59.0,1018.7
20240423T0300,1.8702455,0.0,88.82079,16.56,73.0,1018.4
20240423T0400,1.5002453,0.0,89.958374,15.84,53.0,1018.1
20240423T0500,1.4302454,0.0,90.0832,15.84,17.0,1018.1
20240423T0600,2.7302456,0.0,86.0532,19.08,36.0,1018.3
20240423T0700,4.0402455,0.0,81.02343,27.72,56.0,1018.3
20240423T0800,5.5502453,0.0,71.99242,32.039997,59.0,1017.9
20240423T0900,6.7202454,0.0,68.086235,36.0,79.0,1017.5
20240423T1000,7.730245,0.2,61.169376,38.88,48.0,1017.4
20240423T1100,7.9702454,0.0,60.21709,39.239998,84.0,1017.1
20240423T1200,8.520246,0.1,58.678143,41.760002,99.0,1016.7
20240423T1300,8.8102455,0.0,58.03576,41.760002,95.0,1016.4
20240423T1400,9.270246,0.0,55.726933,40.32,92.0,1015.9
20240423T1500,9.220245,0.0,54.037575,39.239998,97.0,1015.6
20240423T1600,9.110246,0.0,54.362194,34.56,98.0,1015.8
20240423T1700,8.720245,0.0,56.35025,29.519999,89.0,1015.9
20240423T1800,7.8202453,0.0,59.006596,22.319998,57.0,1015.8
20240423T1900,6.480245,0.0,63.44158,14.4,51.0,1016.1
20240423T2000,4.9102454,0.0,73.6613,12.24,59.0,1016.3
20240423T2100,4.1202455,0.0,76.79609,10.440001,55.0,1016.1
20240423T2200,2.9202452,0.0,80.90745,10.799999,55.0,1016.5
20240423T2300,2.5002456,0.0,82.51724,10.799999,57.0,1016.3
20240424T0000,1.7702454,0.0,83.32369,10.799999,39.0,1015.9
20240424T0100,1.0202454,0.0,86.3467,11.159999,41.0,1015.2
20240424T0200,0.9502454,0.0,86.52926,12.24,42.0,1015.0
20240424T0300,1.0502454,0.0,87.696175,12.599999,62.0,1014.6
20240424T0400,1.2602453,0.0,87.84908,12.959999,56.0,1014.3
20240424T0500,1.5002453,0.0,87.23423,13.32,45.0,1014.4
20240424T0600,3.3902454,0.0,82.28799,18.0,27.0,1014.2
20240424T0700,5.4102454,0.0,76.36393,17.64,28.0,1014.1
20240424T0800,6.5602455,0.0,72.61601,24.84,52.0,1013.6
20240424T0900,6.8002453,0.0,64.452515,32.760002,76.0,1013.2
20240424T1000,6.9902453,0.0,55.627193,38.16,95.0,1013.4
20240424T1100,6.8202453,0.0,62.150578,39.6,98.0,1013.2
20240424T1200,6.540245,0.1,69.38813,41.760002,95.0,1013.1
20240424T1300,6.960245,0.2,72.74835,42.48,80.0,1012.6
20240424T1400,6.960245,0.2,73.271164,41.039997,61.0,1012.4
20240424T1500,6.4902453,0.4,72.44541,39.96,49.0,1012.0
20240424T1600,6.8402452,0.7,72.724365,39.6,41.0,1011.3
20240424T1700,6.2402453,0.3,73.81615,34.2,45.0,1011.3
20240424T1800,5.5802455,0.1,77.44657,33.839996,50.0,1011.8
20240424T1900,4.750245,0.0,82.36775,24.119999,59.0,1012.4
20240424T2000,4.5102453,0.0,84.613914,20.880001,35.0,1013.0
20240424T2100,4.1202455,0.0,86.40798,19.44,25.0,1013.0
20240424T2200,4.0302453,0.0,88.342316,18.0,49.0,1012.8
20240424T2300,3.9102454,0.0,88.9659,16.199999,48.0,1012.8
20240425T0000,3.7702456,0.0,89.592674,15.84,39.0,1012.7
20240425T0100,3.7402453,0.0,90.10552,15.119999,10.0,1012.4
20240425T0200,3.7102456,0.0,90.10276,14.4,6.0,1012.1
20240425T0300,3.4802456,0.0,90.60077,14.04,6.0,1011.7
20240425T0400,3.6702452,0.0,90.877975,13.32,6.0,1011.9
20240425T0500,4.0602455,0.0,89.49222,12.959999,11.0,1011.8
20240425T0600,4.4502454,0.0,88.133705,16.199999,15.0,1012.2
20240425T0700,5.3502455,0.0,82.39514,19.8,17.0,1011.8
20240425T0800,6.630245,0.1,72.36961,25.199999,36.0,1011.7
20240425T0900,7.4702454,0.0,64.52106,25.919998,41.0,1011.0
20240425T1000,7.7002454,0.0,63.2824,25.56,42.0,1011.0
20240425T1100,8.170245,0.0,58.202923,27.359999,37.0,1010.5
20240425T1200,8.720245,0.0,54.015778,30.239998,56.0,1009.9
20240425T1300,9.420245,0.0,50.691223,30.599998,77.0,1009.3
20240425T1400,9.950245,0.0,47.847385,29.519999,80.0,1008.6
20240425T1500,10.400246,0.0,45.510506,27.0,76.0,1008.1
20240425T1600,10.530245,0.0,45.115837,24.84,84.0,1007.7
20240425T1700,10.300245,0.0,49.73517,22.319998,64.0,1007.4
20240425T1800,8.280246,0.0,62.022526,13.679999,32.0,1007.4
20240425T1900,5.2402453,0.0,73.78006,11.5199995,35.0,1007.6
20240425T2000,3.3502455,0.0,82.70188,11.5199995,22.0,1007.7
20240425T2100,2.6802454,0.0,89.746056,12.959999,9.0,1007.7
20240425T2200,2.9102454,0.0,91.46868,13.32,12.0,1008.0
20240425T2300,2.8202453,0.0,92.056755,13.679999,34.0,1007.6
20240426T0000,3.5202456,0.0,90.149895,13.679999,43.0,1007.2
20240426T0100,4.3402452,0.0,87.74446,14.759999,46.0,1006.9
20240426T0200,4.7802453,0.0,85.68536,15.84,76.0,1006.8
20240426T0300,4.9302454,0.0,86.010315,16.56,89.0,1006.7
20240426T0400,4.940245,0.0,85.64368,16.56,90.0,1006.9
20240426T0500,5.270245,0.3,85.86719,17.64,95.0,1006.9
20240426T0600,6.040245,0.6,86.63046,18.72,96.0,1007.4
20240426T0700,7.0702453,0.3,88.58763,22.319998,93.0,1007.9
20240426T0800,8.140245,0.2,84.77319,23.759998,84.0,1007.9
20240426T0900,8.970245,0.0,82.1523,28.44,79.0,1007.9
20240426T1000,10.070246,0.0,75.90304,29.16,87.0,1008.1
20240426T1100,11.0602455,0.0,70.838165,28.08,78.0,1007.9
20240426T1200,11.930245,0.1,67.418625,29.16,77.0,1007.9
20240426T1300,12.380245,0.4,68.22129,28.44,65.0,1007.7
20240426T1400,12.680245,0.5,68.144325,25.919998,65.0,1007.6
20240426T1500,12.200245,0.8,70.823296,26.28,83.0,1007.3
20240426T1600,11.610246,0.2,75.90992,25.919998,81.0,1007.5
20240426T1700,11.150246,0.1,78.97014,21.24,48.0,1007.4
20240426T1800,10.350245,0.0,82.90911,15.84,56.0,1007.5
20240426T1900,8.530246,0.0,92.538475,12.959999,43.0,1007.9
20240426T2000,7.420245,0.0,96.38382,12.24,13.0,1008.1
20240426T2100,6.6002455,0.0,97.5634,13.32,5.0,1008.1
20240426T2200,5.880245,0.0,98.49822,14.4,43.0,1008.6
20240426T2300,5.3702455,0.0,98.4165,15.4800005,52.0,1008.8
20240427T0000,5.4702454,0.0,97.80091,16.199999,48.0,1008.9
20240427T0100,5.460245,0.0,97.39037,16.199999,35.0,1008.8
20240427T0200,5.5702453,0.0,96.646576,16.199999,46.0,1008.8
20240427T0300,5.270245,0.0,96.09283,15.4800005,85.0,1009.0
20240427T0400,5.040245,0.0,95.947266,15.119999,85.0,1008.8
20240427T0500,5.420245,0.0,95.359825,15.119999,86.0,1009.0
20240427T0600,6.8502455,0.0,93.26434,15.4800005,79.0,1009.2
20240427T0700,9.580245,0.0,84.18996,18.72,78.0,1009.7
20240427T0800,12.450245,0.0,75.27999,18.359999,35.0,1009.6
20240427T0900,14.770246,0.0,65.263565,19.44,25.0,1009.2
20240427T1000,16.430246,0.0,59.942814,23.4,11.0,1008.1
20240427T1100,17.990246,0.0,50.179092,27.359999,33.0,1007.2
20240427T1200,19.380245,0.0,42.94628,28.44,79.0,1006.7
20240427T1300,20.440245,0.0,38.135612,28.08,90.0,1006.3
20240427T1400,20.640245,0.0,35.61697,25.56,79.0,1005.7
20240427T1500,21.010244,0.0,32.812637,24.48,79.0,1005.3
20240427T1600,20.850245,0.0,33.609726,23.039999,50.0,1004.8
20240427T1700,20.020245,0.0,36.523987,14.759999,93.0,1004.7
20240427T1800,18.110245,0.0,40.736805,14.4,95.0,1004.7
20240427T1900,15.210245,0.0,46.52824,19.8,82.0,1005.2
20240427T2000,13.450245,0.0,54.27189,19.44,45.0,1006.0
20240427T2100,12.570246,0.0,59.182995,19.8,58.0,1006.3
20240427T2200,12.190246,0.0,59.0027,20.16,39.0,1006.7
20240427T2300,11.940246,0.0,61.87163,18.72,92.0,1007.0
20240428T0000,11.140245,0.0,67.90581,18.359999,97.0,1006.9
20240428T0100,10.8102455,0.0,72.33136,18.359999,91.0,1007.5
20240428T0200,11.180245,0.3,74.02496,21.599998,77.0,1007.6
20240428T0300,11.010245,0.2,76.541,21.599998,78.0,1007.6
20240428T0400,10.840245,0.2,80.8975,20.16,50.0,1007.9
20240428T0500,10.960245,0.2,83.614655,19.08,61.0,1008.7
20240428T0600,11.030245,0.2,84.31041,15.119999,67.0,1010.6
20240428T0700,11.540245,0.4,80.55689,19.08,85.0,1012.1
20240428T0800,11.970245,0.6,79.31281,18.0,89.0,1012.9
20240428T0900,12.780245,0.3,77.73114,20.519999,98.0,1013.8
20240428T1000,13.910245,0.3,72.43071,20.16,93.0,1014.9
20240428T1100,13.600245,0.5,74.81899,23.039999,100.0,1015.4
20240428T1200,13.170245,0.6,76.43594,27.359999,100.0,1016.8
20240428T1300,12.960245,0.4,77.65469,29.88,99.0,1017.8
20240428T1400,12.850245,0.3,76.69415,28.08,100.0,1018.2
20240428T1500,12.790245,0.2,75.03228,25.199999,100.0,1018.5
20240428T1600,12.530245,0.1,73.66529,21.24,99.0,1018.6
20240428T1700,12.290245,0.1,74.025635,16.199999,99.0,1018.6
20240428T1800,11.700245,0.1,79.6513,11.5199995,100.0,1018.9
20240428T1900,11.480246,0.1,79.07546,10.440001,98.0,1019.4
20240428T2000,11.050245,0.0,80.65106,9.72,98.0,1020.1
20240428T2100,10.850245,0.0,81.00996,10.440001,94.0,1020.2
20240428T2200,9.620245,0.0,91.293106,11.5199995,94.0,1020.1
20240428T2300,9.460245,0.0,91.969765,12.24,98.0,1020.5
20240429T0000,9.200245,0.0,92.58278,11.879999,96.0,1020.9
20240429T0100,9.160245,0.0,93.08801,10.799999,95.0,1021.2
20240429T0200,9.080245,0.2,94.29976,9.36,100.0,1021.4
20240429T0300,8.750245,0.1,95.51606,7.92,100.0,1021.3
20240429T0400,8.740245,0.2,95.25468,6.8399997,100.0,1021.1
20240429T0500,9.0602455,0.2,94.62125,8.64,100.0,1021.1
20240429T0600,9.660245,0.2,94.39416,9.0,82.0,1021.4
20240429T0700,10.980246,0.0,90.10471,10.799999,49.0,1021.7
20240429T0800,12.300245,0.0,84.12142,10.799999,54.0,1021.5
20240429T0900,13.790245,0.0,77.89205,14.04,54.0,1021.4
20240429T1000,15.820246,0.3,66.434326,16.56,37.0,1021.2
20240429T1100,17.150246,0.2,61.93186,18.0,85.0,1020.6
20240429T1200,17.910246,0.1,61.654087,22.319998,99.0,1020.2
20240429T1300,18.840246,0.0,58.77206,23.4,79.0,1019.8
20240429T1400,19.180244,0.0,58.69852,20.16,26.7,1019.2
20240429T1500,19.470245,0.0,58.84806,19.8,30.000002,1018.8
20240429T1600,19.090246,0.0,60.344418,22.319998,30.000002,1018.5
20240429T1700,18.040245,0.0,64.20807,22.68,29.7,1018.2
20240429T1800,16.440247,0.0,70.18566,18.72,30.000002,1018.1
20240429T1900,14.340245,0.0,78.08314,17.28,29.7,1018.3
20240429T2000,13.180245,0.0,84.057526,16.56,27.6,1018.6
20240429T2100,12.790245,0.0,85.03263,16.919998,15.3,1018.5
20240429T2200,11.780245,0.0,89.08413,15.84,1.5,1018.2
20240429T2300,11.690246,0.0,89.016335,14.4,0.3,1018.1
20240430T0000,11.080245,0.0,91.09172,12.959999,1.0,1018.1
20240430T0100,10.570246,0.0,91.8591,12.24,0.3,1018.1
20240430T0200,10.030245,0.0,92.447845,11.5199995,3.0,1018.0
20240430T0300,9.630245,0.0,92.547646,10.440001,21.0,1017.6
20240430T0400,9.290245,0.0,91.76941,9.72,41.0,1017.3
20240430T0500,8.070246,0.0,94.70082,9.36,34.0,1017.2
20240430T0600,10.580245,0.0,90.13329,11.5199995,30.0,1017.1
20240430T0700,13.420245,0.0,81.42459,12.599999,15.0,1017.0
20240430T0800,15.840245,0.0,72.21023,15.4800005,0.0,1016.6
20240430T0900,18.030245,0.0,65.240364,15.84,0.0,1015.9
20240430T1000,19.810246,0.0,60.1562,16.199999,0.0,1015.0
20240430T1100,21.370245,0.0,55.41623,16.56,0.3,1014.2
20240430T1200,22.740246,0.0,50.887238,17.28,11.700001,1013.3
20240430T1300,23.720245,0.0,46.5377,18.72,15.3,1012.6
20240430T1400,24.240246,0.0,45.099064,18.72,14.700001,1011.9
20240430T1500,24.130245,0.0,45.429337,17.64,26.400002,1011.0
20240430T1600,23.550245,0.0,47.71068,18.0,27.6,1010.8
20240430T1700,22.330246,0.0,53.89336,18.0,11.400001,1010.4
20240430T1800,19.850245,0.0,64.14424,15.84,52.0,1010.0
20240430T1900,16.510246,0.0,77.69588,15.119999,85.0,1010.0
20240430T2000,16.540245,0.0,75.42638,13.679999,42.0,1009.8
20240430T2100,13.940246,0.0,85.33197,12.959999,11.0,1009.7
20240430T2200,13.240245,0.0,83.447365,10.440001,14.1,1010.0
20240430T2300,11.570246,0.0,88.22883,9.0,17.7,1009.7
20240501T0000,11.430245,0.0,90.99483,9.72,15.6,1009.3
20240501T0100,11.240245,0.0,90.91945,10.440001,13.200001,1009.1
20240501T0200,10.840245,0.0,93.12619,10.440001,6.0,1008.6
20240501T0300,10.130245,0.0,94.09881,10.440001,1.8000001,1008.2
20240501T0400,9.640245,0.0,95.03673,10.08,0.6,1007.9
20240501T0500,10.3102455,0.0,93.41037,9.36,15.000001,1007.5
20240501T0600,12.460245,0.0,88.19294,11.159999,27.300001,1007.1
20240501T0700,15.180245,0.0,77.84969,11.879999,28.500002,1006.2
20240501T0800,17.600245,0.0,68.79941,14.4,29.400002,1005.5
20240501T0900,19.840246,0.0,61.776974,18.0,28.2,1004.6
20240501T1000,21.630245,0.0,55.335857,20.519999,29.400002,1003.6
20240501T1100,23.170246,0.0,50.96788,22.319998,30.0,1002.4
20240501T1200,24.440245,0.0,46.458435,24.119999,64.0,1001.3
20240501T1300,25.500246,0.0,41.98294,24.48,50.0,1000.7
20240501T1400,26.070246,0.0,38.4497,28.44,30.0,999.9
20240501T1500,26.180244,0.0,37.944656,25.919998,43.0,999.6
20240501T1600,25.270245,0.1,41.03441,22.68,29.0,999.6
20240501T1700,23.480246,0.0,48.360085,18.72,25.0,999.2
20240501T1800,21.070246,0.0,60.9329,10.799999,9.3,999.2
20240501T1900,18.850245,0.0,67.61316,12.24,16.5,999.4
20240501T2000,17.580246,0.0,69.94463,11.5199995,17.400002,999.8
20240501T2100,16.130245,0.0,73.722984,13.32,21.6,1000.1
20240501T2200,14.880245,0.0,84.035126,14.04,27.000002,1000.5
20240501T2300,14.140245,0.0,87.06863,14.4,26.400002,1000.5
20240502T0000,13.980246,0.0,89.56627,14.4,21.300001,1000.4
20240502T0100,13.940246,0.0,93.79224,15.84,29.0,1000.5
20240502T0200,13.830245,0.2,95.09034,16.199999,59.0,1000.6
20240502T0300,14.100245,0.1,95.78881,15.4800005,59.0,1000.6
20240502T0400,14.140245,0.3,94.233894,15.4800005,76.0,1000.4
20240502T0500,14.130245,0.9,93.494286,15.119999,70.0,1000.4
20240502T0600,14.380245,1.2,91.62463,15.4800005,74.0,1000.5
20240502T0700,14.720245,0.2,88.68768,14.759999,79.0,1000.4
20240502T0800,15.150246,0.2,85.12635,15.4800005,87.0,1000.3
20240502T0900,15.5602455,0.2,83.89333,19.08,88.0,1000.4
20240502T1000,15.870245,0.4,81.59054,23.4,87.0,1000.7
20240502T1100,14.860246,1.7,82.3801,28.08,74.0,1000.7
20240502T1200,13.820246,1.5,87.96611,33.12,79.0,1001.4
20240502T1300,12.660245,2.4,87.62302,41.760002,100.0,1002.9
20240502T1400,12.100245,2.1,87.62776,44.28,100.0,1004.1
20240502T1500,12.100245,1.1,86.10732,39.96,98.0,1004.8
20240502T1600,12.230246,0.8,84.79684,34.2,94.0,1005.7
20240502T1700,11.840245,0.4,84.407906,35.64,100.0,1006.4
20240502T1800,11.490245,0.2,84.767715,35.28,97.0,1007.3
20240502T1900,11.220245,0.1,85.95349,31.319998,95.0,1008.2
20240502T2000,11.120245,0.0,86.4107,30.599998,98.0,1009.2
20240502T2100,10.970245,0.0,86.92459,30.599998,96.0,1009.9
20240502T2200,10.780245,0.1,87.26024,29.88,93.0,1010.6
20240502T2300,10.580245,0.2,88.67621,30.239998,100.0,1011.2
20240503T0000,10.370245,0.2,89.62739,32.039997,100.0,1011.7
20240503T0100,10.170245,0.2,89.97714,31.68,96.0,1012.4
20240503T0200,10.010245,0.0,88.56299,30.599998,97.0,1012.9
20240503T0300,9.800245,0.0,87.458824,28.8,92.0,1013.1
20240503T0400,9.760245,0.0,86.61915,28.08,40.0,1013.7
20240503T0500,9.880245,0.0,85.86306,28.8,46.0,1014.6
20240503T0600,10.230246,0.0,84.55974,29.16,61.0,1015.6
20240503T0700,10.470245,0.0,83.839264,33.48,67.0,1016.0
20240503T0800,10.910245,0.1,81.799164,36.0,67.0,1016.0
20240503T0900,11.410245,0.0,79.82562,34.2,50.0,1016.2
20240503T1000,12.350245,0.0,74.44325,32.399998,98.0,1016.4
20240503T1100,12.930245,0.0,71.94784,31.68,93.0,1016.4
20240503T1200,13.740245,0.0,66.294014,31.319998,78.0,1016.4
20240503T1300,14.360246,0.0,62.887394,30.599998,78.0,1016.1
20240503T1400,14.330245,0.0,61.5949,26.64,72.0,1015.9
20240503T1500,14.550245,0.0,60.721077,22.319998,76.0,1016.0
20240503T1600,14.520246,0.0,61.386753,20.519999,83.0,1016.0
20240503T1700,14.270246,0.0,65.01705,18.359999,94.0,1016.2
20240503T1800,13.290245,0.0,72.06657,9.72,94.0,1016.2
20240503T1900,11.110246,0.0,81.15809,10.440001,96.0,1016.7
20240503T2000,9.930245,0.0,84.98918,9.72,90.0,1017.3
20240503T2100,9.0602455,0.0,88.412254,10.08,33.0,1017.3
20240503T2200,8.370246,0.0,92.527756,10.799999,16.0,1017.8
20240503T2300,7.3102455,0.0,94.39952,10.799999,12.0,1017.5
20240504T0000,6.150245,0.0,96.87178,10.799999,9.0,1017.5
20240504T0100,6.3102455,0.0,95.87046,10.08,11.0,1017.1
20240504T0200,6.8902454,0.0,93.26689,9.72,40.0,1017.0
20240504T0300,7.5602455,0.0,91.64287,9.0,53.0,1016.6
20240504T0400,7.5102453,0.0,91.13152,9.72,42.0,1016.4
20240504T0500,7.7602453,0.0,89.832886,10.440001,17.0,1016.5
20240504T0600,9.400246,0.0,87.899864,12.599999,10.5,1016.5
20240504T0700,11.5602455,0.0,79.41286,13.679999,15.900001,1016.5
20240504T0800,13.350245,0.0,72.37345,16.56,24.0,1016.2
20240504T0900,14.680245,0.0,66.13958,21.96,47.0,1015.5
20240504T1000,15.920245,0.0,58.924046,24.84,52.0,1015.1
20240504T1100,17.020245,0.0,55.94585,26.28,85.0,1014.4
20240504T1200,17.600245,0.0,52.108112,27.72,96.0,1013.9
20240504T1300,18.180244,0.0,47.80436,30.239998,84.0,1013.2
20240504T1400,18.610245,0.0,46.719765,30.599998,88.0,1012.8
20240504T1500,18.730246,0.0,45.92293,30.960001,98.0,1012.7
20240504T1600,18.700245,0.0,50.339977,27.72,78.0,1012.2
20240504T1700,17.970245,0.0,53.216232,19.8,52.0,1011.6
20240504T1800,16.560246,0.0,59.73053,19.8,43.0,1011.6
20240504T1900,15.170245,0.0,69.27508,18.0,30.000002,1011.6
20240504T2000,14.470245,0.0,73.720314,18.359999,77.0,1011.9
20240504T2100,14.330245,0.0,76.938095,21.599998,100.0,1011.9
20240504T2200,14.700245,0.2,75.77026,23.039999,93.0,1012.5
20240504T2300,14.050245,0.5,80.85905,22.319998,99.0,1012.5
20240505T0000,13.630245,0.8,85.12735,21.96,100.0,1012.9
20240505T0100,13.370245,0.8,88.27618,22.68,100.0,1012.8
20240505T0200,13.050245,0.8,89.908455,21.96,98.0,1012.7
20240505T0300,13.020246,0.6,90.80753,29.88,100.0,1012.7
20240505T0400,13.210245,0.8,90.34025,30.239998,99.0,1012.7
20240505T0500,13.350245,0.4,90.05162,29.16,95.0,1013.0
20240505T0600,13.850245,0.6,88.43648,26.28,94.0,1013.0
20240505T0700,14.400246,0.3,87.90301,34.92,90.0,1013.4
20240505T0800,15.420245,0.6,84.9322,35.28,75.0,1013.7
20240505T0900,16.180246,0.2,81.04335,32.039997,73.0,1013.5
20240505T1000,17.130245,0.0,75.32663,32.760002,76.0,1013.3
20240505T1100,18.340246,0.0,68.72175,43.199997,81.0,1013.0
20240505T1200,19.370245,0.3,63.532078,40.32,54.0,1012.5
20240505T1300,20.350245,0.2,57.555424,37.44,37.0,1011.5
20240505T1400,20.660246,0.0,56.0118,33.12,27.0,1010.7
20240505T1500,20.590246,0.0,56.217804,28.44,17.7,1010.1
20240505T1600,20.570246,0.0,56.8887,23.039999,29.1,1009.4
20240505T1700,19.390245,0.0,61.590534,13.32,45.0,1009.2
20240505T1800,17.430244,0.0,76.82471,8.64,31.0,1009.3
20240505T1900,15.980246,0.3,82.30554,20.880001,30.000002,1009.3
20240505T2000,14.900246,0.5,89.0532,23.759998,32.0,1009.5
20240505T2100,14.380245,1.0,93.201225,28.08,45.0,1009.6
20240505T2200,14.110246,1.1,97.495636,28.44,97.0,1010.1
20240505T2300,13.870245,0.6,98.7096,27.359999,93.0,1009.8
20240506T0000,13.660245,0.1,99.22519,15.119999,97.0,1009.9
20240506T0100,13.450245,0.0,99.35356,16.56,91.0,1009.3
20240506T0200,13.160245,0.0,99.28611,16.919998,99.0,1009.1
20240506T0300,13.090245,0.0,99.28552,16.919998,99.0,1008.8
20240506T0400,13.140245,0.0,99.22073,15.84,96.0,1008.7
20240506T0500,13.260245,0.0,98.57244,15.4800005,96.0,1008.9
20240506T0600,13.670245,0.2,97.16707,15.84,97.0,1008.7
20240506T0700,14.210245,0.7,90.77333,20.519999,95.0,1008.9
20240506T0800,13.930245,0.4,89.38479,20.880001,97.0,1009.0
20240506T0900,13.490245,0.6,90.3016,25.199999,96.0,1009.7
20240506T1000,13.770246,1.0,89.371666,30.960001,97.0,1010.2
20240506T1100,13.780245,1.1,90.0254,36.719997,97.0,1010.7
20240506T1200,14.110246,0.9,88.10919,31.68,96.0,1011.2
20240506T1300,14.540245,0.6,86.93522,30.599998,95.0,1011.6
20240506T1400,14.480246,0.2,86.35676,31.68,82.0,1011.7
20240506T1500,14.630245,0.0,83.61695,31.68,83.0,1012.0
20240506T1600,14.180245,0.0,82.56708,29.88,97.0,1012.4
20240506T1700,13.830245,0.0,82.57732,24.84,98.0,1012.7
20240506T1800,13.170245,0.0,85.58943,15.119999,89.0,1012.9
20240506T1900,13.320246,0.3,81.79464,18.72,65.0,1013.4
20240506T2000,12.090245,0.3,88.93177,12.24,48.0,1014.1
20240506T2100,11.590245,0.3,91.6817,10.08,57.0,1014.4
20240506T2200,11.440246,0.3,92.10375,9.72,100.0,1014.8
20240506T2300,11.350245,0.3,91.111534,9.72,100.0,1014.9
20240507T0000,10.970245,0.3,92.88318,8.64,99.0,1014.9
20240507T0100,10.760245,0.4,92.87042,7.5599995,100.0,1014.7
20240507T0200,10.5602455,0.4,94.37573,7.2,96.0,1014.9
20240507T0300,10.330245,0.4,95.13248,6.4799995,100.0,1014.7
20240507T0400,10.210245,0.5,94.99856,5.7599998,99.0,1014.8
20240507T0500,10.550245,0.4,94.375244,5.7599998,96.0,1015.0
20240507T0600,11.000245,0.3,93.32394,5.7599998,84.0,1015.4
20240507T0700,11.570246,0.5,90.51686,10.799999,97.0,1016.0
20240507T0800,12.270246,0.3,86.53212,11.879999,92.0,1016.4
20240507T0900,12.980246,0.3,85.28248,14.04,100.0,1016.5
20240507T1000,14.340245,0.3,84.75537,19.44,100.0,1016.7
20240507T1100,15.200245,0.3,82.587135,22.68,100.0,1016.7
20240507T1200,15.150246,0.3,81.8195,24.119999,99.0,1016.8
20240507T1300,15.200245,0.3,81.23239,25.199999,92.0,1016.8
20240507T1400,15.370245,0.2,80.77294,26.64,87.0,1016.7
20240507T1500,14.950245,0.1,81.522446,27.72,88.0,1016.7
20240507T1600,14.640245,0.2,84.062584,26.64,95.0,1016.9
20240507T1700,14.180245,0.2,86.555115,20.880001,95.0,1017.3
20240507T1800,13.540245,0.6,89.768425,18.0,89.0,1018.0
20240507T1900,13.180245,0.3,90.69868,20.880001,84.0,1018.4
20240507T2000,13.040245,0.0,91.11118,25.199999,76.0,1019.2
20240507T2100,12.710245,0.0,91.51335,25.919998,64.0,1019.5
20240507T2200,12.380245,0.0,91.9191,24.119999,42.0,1019.9
20240507T2300,11.940246,0.0,91.58285,25.199999,33.0,1020.5
20240508T0000,11.370245,0.0,92.53352,25.919998,33.0,1021.0
20240508T0100,10.850245,0.0,92.93856,24.84,29.0,1020.9
20240508T0200,10.630245,0.0,93.99802,23.4,18.300001,1021.3
20240508T0300,10.670245,0.0,94.25403,20.880001,25.0,1021.6
20240508T0400,10.480246,0.0,94.30802,19.44,32.0,1022.3
20240508T0500,10.590245,0.0,93.86909,18.359999,47.0,1022.8
20240508T0600,11.570246,0.0,90.63872,20.519999,51.0,1023.4
20240508T0700,12.890245,0.0,82.84487,25.919998,68.0,1023.7
20240508T0800,14.140245,0.0,75.47145,27.72,40.0,1023.8
20240508T0900,14.970245,0.0,70.17632,29.16,49.0,1023.7
20240508T1000,15.750245,0.0,61.263874,30.960001,34.0,1023.8
20240508T1100,16.480246,0.0,55.082066,34.2,42.0,1023.7
20240508T1200,16.690245,0.0,54.16169,37.44,40.0,1023.6
20240508T1300,16.810246,0.0,53.453777,38.88,50.0,1023.5
20240508T1400,16.790245,0.0,53.118378,38.519997,60.0,1023.5
20240508T1500,16.710245,0.0,55.82702,37.8,57.0,1023.7
20240508T1600,16.360247,0.0,57.836777,37.8,51.0,1024.0
20240508T1700,15.620245,0.0,63.054184,35.64,62.0,1024.2
20240508T1800,14.780245,0.0,66.11661,29.88,61.0,1024.5
